"Time","Qcalc"
0,-3.6710730812736614
9.9999999999999995e-07,-3.671714218061342
6.2009391276304546e-06,-3.6720339394832364
2.257586037195115e-05,-3.672042420692037
0.00011578847661181208,-3.6720430902298475
0.00086148940653069952,-3.6720438267561986
0.001388888888888848,-3.6720441821957071
0.0013888888888888874,-3.6720441821957079
0.0023888888888888874,-3.6720445695491608
0.0033888888888888875,-3.6720446675482745
0.0041666666666665478,-3.6720445998579132
0.0041666666666666666,-3.6720445998579128
0.0051666666666666666,-3.6720443871196888
0.0061666666666666667,-3.6720440863144264
0.0069444444444442472,-3.6720438205289101
0.0069444444444444449,-3.6720438205289101
0.0079444444444444449,-3.6720434659046437
0.0089444444444444458,-3.6720431194160277
0.0097222222222219431,-3.6720428664197571
0.0097222222222222189,-3.6720428664197553
0.01072222222222222,-3.6720425710385256
0.011722222222222221,-3.6720423144565633
0.012499999999999645,-3.6720421430080581
0.012500000000000001,-3.6720421430080559
0.013500000000000002,-3.6720419581015311
0.014500000000000002,-3.6720418107292709
0.015277777777777342,-3.6720417196515576
0.015277777777777776,-3.6720417196515576
0.016277777777777776,-3.6720416291863684
0.017277777777777777,-3.6720415643749087
0.01805555555555504,-3.6720415287576054
0.018055555555555554,-3.6720415287576067
0.019055555555555555,-3.672041498413618
0.020055555555555556,-3.67204148180838
0.020833333333332739,-3.672041476158947
0.020833333333333332,-3.672041476158947
0.021833333333333333,-3.6720414757805786
0.022833333333333334,-3.6720414808467545
0.023611111111110441,-3.6720414872446674
0.02361111111111111,-3.6720414872446674
0.024611111111111111,-3.6720414973058055
0.025611111111111112,-3.6720415082936086
0.026388888888888136,-3.6720415168915093
0.026388888888888885,-3.6720415168915093
0.027388888888888886,-3.6720415274815488
0.028388888888888887,-3.6720415371594246
0.029166666666665838,-3.6720415438935872
0.029166666666666667,-3.6720415438935885
0.030166666666666668,-3.6720415514369247
0.031166666666666669,-3.6720415577125776
0.031944444444443533,-3.6720415617513802
0.031944444444444442,-3.6720415617513802
0.032944444444444443,-3.6720415659450309
0.033944444444444444,-3.6720415691350405
0.034722222222221238,-3.6720415710137764
0.034722222222222224,-3.6720415710137764
0.035722222222222225,-3.6720415727745084
0.036722222222222226,-3.6720415739288548
0.03749999999999893,-3.6720415744905543
0.037499999999999999,-3.6720415744905583
0.0385,-3.6720415748763453
0.0395,-3.6720415749772934
0.040277777777776642,-3.6720415749138757
0.040277777777777787,-3.6720415749138757
0.041277777777777788,-3.672041574708329
0.042277777777777789,-3.6720415744156392
0.043055555555554334,-3.6720415741562946
0.043055555555555555,-3.6720415741562946
0.044055555555555556,-3.6720415738095289
0.045055555555555557,-3.6720415734705125
0.045833333333332033,-3.6720415732226721
0.045833333333333337,-3.6720415732226721
0.046833333333333338,-3.6720415729331437
0.047833333333333339,-3.672041572681441
0.048611111111109738,-3.6720415725130775
0.048611111111111119,-3.6720415725130775
0.04961111111111112,-3.6720415723315649
0.050611111111111121,-3.6720415721866817
0.05138888888888743,-3.6720415720971364
0.051388888888888887,-3.6720415720971364
0.052388888888888888,-3.672041572008061
0.053388888888888889,-3.6720415719442467
0.054166666666665128,-3.6720415719091295
0.054166666666666669,-3.6720415719091295
0.055166666666666669,-3.6720415718791748
0.05616666666666667,-3.6720415718626978
0.056944444444442834,-3.6720415718569601
0.05694444444444445,-3.6720415718569601
0.057944444444444451,-3.6720415718564974
0.058944444444444452,-3.6720415718613122
0.059722222222220518,-3.6720415718674775
0.059722222222222218,-3.6720415718674775
0.060722222222222219,-3.6720415718773736
0.06172222222222222,-3.6720415718880783
0.062499999999998224,-3.6720415718964996
0.0625,-3.6720415718964996
0.063500000000000001,-3.6720415719068153
0.064500000000000002,-3.6720415719163642
0.065277777777775922,-3.6720415719229456
0.065277777777777782,-3.6720415719229456
0.066277777777777783,-3.6720415719303818
0.067277777777777784,-3.6720415719365294
0.068055555555553635,-3.6720415719404591
0.068055555555555564,-3.6720415719404591
0.069055555555555564,-3.6720415719445878
0.070055555555555565,-3.6720415719477355
0.070833333333331319,-3.6720415719495962
0.070833333333333331,-3.6720415719495962
0.071833333333333332,-3.672041571951298
0.072833333333333333,-3.6720415719524575
0.073611111111109018,-3.6720415719530455
0.073611111111111113,-3.6720415719530455
0.074611111111111114,-3.6720415719534079
0.075611111111111115,-3.6720415719535096
0.07638888888888673,-3.6720415719534443
0.076388888888888895,-3.6720415719534443
0.077388888888888896,-3.6720415719532253
0.078388888888888897,-3.6720415719528892
0.079166666666664415,-3.67204157195272
0.079166666666666663,-3.67204157195272
0.080166666666666664,-3.6720415719524166
0.081166666666666665,-3.6720415719520245
0.081944444444442113,-3.6720415719517958
0.081944444444444445,-3.6720415719517958
0.082944444444444446,-3.6720415719514468
0.083333333333331927,-3.6720415719513757
0.083333333333334522,-3.6720415719513682
0.084333333333334523,-3.6786218628402727
0.084722222222219812,-3.6793083980688595
0.084722222222222227,-3.6793083980688621
0.085121323406833219,-3.6794392587485252
0.08612132340683322,-3.6783880789846464
0.08712132340683322,-3.676559809428825
0.087499999999997524,-3.6758240268674496
0.087500000000000008,-3.6758240268674434
0.088500000000000009,-3.6739498572813649
0.08950000000000001,-3.6722899977176691
0.090277777777775209,-3.6711844374130722
0.090277777777777776,-3.6711844374130691
0.091277777777777777,-3.6700063950483206
0.092277777777777778,-3.6690855057494844
0.093055555555552907,-3.6685286823979455
0.093055555555555558,-3.6685286823979437
0.094055555555555559,-3.6679902128469482
0.09505555555555556,-3.6676196226317588
0.09583333333333062,-3.6674263283014641
0.09583333333333334,-3.6674263283014641
0.096833333333333341,-3.667274914508035
0.097833333333333342,-3.667207842545436
0.098611111111108304,-3.6671990232283664
0.098611111111111108,-3.6671990232283664
0.099611111111111109,-3.6672272858562018
0.10061111111111111,-3.6672852931568705
0.101388888888886,-3.6673427382741131
0.10138888888888889,-3.6673427382741131
0.10238888888888889,-3.6674242969985147
0.10338888888888889,-3.6675077146015833
0.10416666666666372,-3.6675704754409209
0.10416666666666667,-3.6675704754409209
0.10516666666666667,-3.6676455289951493
0.10616666666666667,-3.667712266635903
0.10694444444444141,-3.6677577228268996
0.10694444444444445,-3.6677577228268996
0.10794444444444445,-3.6678076508064184
0.10894444444444445,-3.6678482930564336
0.1097222222222191,-3.6678739271733098
0.10972222222222222,-3.6678739271733098
0.11072222222222222,-3.6678999752724688
0.11172222222222222,-3.6679192347347382
0.11249999999999681,-3.6679302236341158
0.1125,-3.6679302236341154
0.1135,-3.667940102138433
0.1145,-3.6679461222196372
0.11527777777777451,-3.6679487148153229
0.11527777777777778,-3.6679487148153229
0.11627777777777779,-3.6679500103855229
0.11727777777777779,-3.6679496335592288
0.11805555555555219,-3.6679485428592202
0.11805555555555555,-3.6679485428592202
0.11905555555555555,-3.6679464863303823
0.12005555555555555,-3.6679440204779996
0.12083333333332991,-3.6679419933379802
0.12083333333333333,-3.6679419933379798
0.12183333333333334,-3.6679394089635742
0.12283333333333334,-3.6679369752347575
0.1236111111111076,-3.6679352435566832
0.12361111111111112,-3.6679352435566832
0.12461111111111112,-3.6679332653180658
0.12561111111111112,-3.6679315847180169
0.1263888888888853,-3.6679304828340351
0.12638888888888888,-3.6679304828340351
0.12738888888888888,-3.6679293166085833
0.12838888888888889,-3.6679284079110479
0.12916666666666302,-3.6679278589839108
0.12916666666666668,-3.6679278589839108
0.13016666666666668,-3.6679273281090463
0.13116666666666668,-3.6679269624240782
0.1319444444444407,-3.6679267713777843
0.13194444444444445,-3.6679267713777843
0.13294444444444445,-3.6679266212694883
0.13394444444444445,-3.6679265541679795
0.13472222222221839,-3.6679265446739708
0.13472222222222222,-3.6679265446739708
0.13572222222222222,-3.6679265715194589
0.13672222222222222,-3.667926627748658
0.1374999999999961,-3.667926683699382
0.13750000000000001,-3.6679266836993829
0.13850000000000001,-3.6679267633254979
0.13950000000000001,-3.6679268449009355
0.14027777777777381,-3.6679269063397353
0.14027777777777781,-3.6679269063397353
0.14127777777777781,-3.667926979871686
0.14227777777777781,-3.6679270453067767
0.14305555555555149,-3.667927089902979
0.14305555555555555,-3.667927089902979
0.14405555555555555,-3.6679271389148962
0.14505555555555555,-3.6679271788375729
0.14583333333332921,-3.6679272040334014
0.14583333333333334,-3.667927204033401
0.14683333333333334,-3.6679272296533467
0.14783333333333334,-3.6679272486133976
0.14861111111110692,-3.6679272594428824
0.14861111111111114,-3.6679272594428824
0.14961111111111114,-3.6679272691917859
0.15061111111111114,-3.6679272751487249
0.1513888888888846,-3.6679272777265011
0.15138888888888891,-3.6679272777265011
0.15238888888888891,-3.6679272790349149
0.15338888888888891,-3.6679272786955424
0.15416666666666229,-3.6679272776444347
0.15416666666666667,-3.6679272776444343
0.15516666666666667,-3.6679272756458867
0.15616666666666668,-3.6679272732406694
0.15694444444444,-3.6679272712597277
0.15694444444444447,-3.6679272712597277
0.15794444444444447,-3.6679272687312117
0.15894444444444447,-3.6679272663476841
0.15972222222221769,-3.6679272646504031
0.15972222222222224,-3.6679272646504022
0.16072222222222224,-3.6679272627103372
0.16172222222222224,-3.667927261061001
0.1624999999999954,-3.6679272599789656
0.16250000000000001,-3.6679272599789656
0.16350000000000001,-3.6679272588330836
0.16450000000000001,-3.667927257939628
0.16527777777777311,-3.6679272573994264
0.1652777777777778,-3.6679272573994264
0.1662777777777778,-3.667927256876633
0.16666666666666385,-3.6679272567189147
0.16666666666666904,-3.6679272567189001
0.16672922672483506,-4.0503179983263085
0.16674173873646828,-4.1248736162475357
0.16676163379602735,-4.2418044076137669
0.16685987025932633,-4.7863317486837866
0.16727972863919313,-6.5950976418781462
0.16782301960019622,-8.0484471695259359
0.1680555555555508,-8.4663532545166369
0.16805555555555557,-8.4663532545242575
0.16879277280725713,-9.2990852953818912
0.16979277280725713,-9.782216502986989
0.17079277280725713,-9.9601371942330132
0.17083333333332851,-9.9642563080236304
0.17083333333333336,-9.9642563080241136
0.17183333333333337,-10.027169942584194
0.17283333333333337,-10.050292494976116
0.17361111111110619,-10.057515175310867
0.17361111111111113,-10.057515175310897
0.17461111111111113,-10.061300983940381
0.17561111111111113,-10.062575162642471
0.17638888888888388,-10.062884925972947
0.1763888888888889,-10.062884925972948
0.1773888888888889,-10.062938600785438
0.1783888888888889,-10.062843481301007
0.17916666666666162,-10.06273704025077
0.1791666666666667,-10.062737040250768
0.1801666666666667,-10.062595157968483
0.1811666666666667,-10.062464437623563
0.1819444444444393,-10.062375171902994
0.18194444444444446,-10.062375171902994
0.18294444444444447,-10.062278000506712
0.18394444444444447,-10.062200195409213
0.18472222222221701,-10.062152032510623
0.18472222222222226,-10.062152032510623
0.18572222222222226,-10.062104174098724
0.18672222222222226,-10.062069897860441
0.18749999999999467,-10.062051076995242
0.1875,-10.062051076995244
0.1885,-10.062035067099917
0.1895,-10.062026336795096
0.19027777777777238,-10.062023394525736
0.1902777777777778,-10.062023394525736
0.1912777777777778,-10.0620232554128
0.1922777777777778,-10.062025994519491
0.19305555555555007,-10.062029421951317
0.19305555555555556,-10.062029421951317
0.19405555555555556,-10.062034794245729
0.19505555555555557,-10.06204065010556
0.19583333333332778,-10.0620452271544
0.19583333333333336,-10.0620452271544
0.19683333333333336,-10.062050860299777
0.19783333333333336,-10.06205600449306
0.19861111111110547,-10.062059582051139
0.1986111111111111,-10.062059582051139
0.1996111111111111,-10.062063587489366
0.2006111111111111,-10.062066917994374
0.20138888888888318,-10.062069060373465
0.2013888888888889,-10.062069060373467
0.2023888888888889,-10.062071283728423
0.2033888888888889,-10.06207297387243
0.20416666666666086,-10.062073968563618
0.20416666666666666,-10.062073968563618
0.20516666666666666,-10.062074900018573
0.20616666666666666,-10.062075509670395
0.2069444444444386,-10.062075805659029
0.20694444444444449,-10.062075805659029
0.20794444444444449,-10.062076008011775
0.20894444444444449,-10.062076059514867
0.20972222222221623,-10.062076024532306
0.2097222222222222,-10.062076024532306
0.2107222222222222,-10.062075913987924
0.2117222222222222,-10.062075757488175
0.21249999999999397,-10.062075619142467
0.21250000000000002,-10.062075619142465
0.21350000000000002,-10.062075434501494
0.21450000000000002,-10.062075254056953
0.21527777777777168,-10.062075122281913
0.21527777777777779,-10.062075122281913
0.21627777777777779,-10.062074968411331
0.21727777777777779,-10.06207483473599
0.2180555555555494,-10.062074745403821
0.21805555555555559,-10.062074745403821
0.21905555555555559,-10.06207464905045
0.22005555555555559,-10.06207457224701
0.22083333333332708,-10.062074524776019
0.22083333333333335,-10.062074524776019
0.22183333333333335,-10.062074477618077
0.22283333333333336,-10.062074443826532
0.22361111111110482,-10.062074425252076
0.22361111111111118,-10.062074425252076
0.22461111111111118,-10.062074409422086
0.22561111111111118,-10.062074400752792
0.22638888888888245,-10.062074397797572
0.22638888888888889,-10.062074397797572
0.22738888888888889,-10.062074397587697
0.22838888888888889,-10.062074400217075
0.22916666666666019,-10.062074403544166
0.22916666666666671,-10.062074403544166
0.23016666666666671,-10.062074408779822
0.23116666666666671,-10.062074414500307
0.23194444444443788,-10.062074418977497
0.23194444444444448,-10.062074418977497
0.23294444444444448,-10.062074424492941
0.23394444444444448,-10.062074429533999
0.23472222222221562,-10.062074433042207
0.23472222222222228,-10.062074433042207
0.23572222222222228,-10.062074436972203
0.23672222222222228,-10.062074440242421
0.2374999999999933,-10.062074442347223
0.23750000000000004,-10.062074442347225
0.23850000000000005,-10.062074444532787
0.23950000000000005,-10.062074446195474
0.24027777777777098,-10.062074447174988
0.24027777777777781,-10.062074447174988
0.24127777777777781,-10.062074448093064
0.24227777777777781,-10.062074448695153
0.24305555555554867,-10.062074448988403
0.24305555555555558,-10.062074448988403
0.24405555555555558,-10.062074449189776
0.24505555555555558,-10.062074449242935
0.24583333333332638,-10.062074449210025
0.24583333333333338,-10.062074449210025
0.24683333333333338,-10.062074449103383
0.24783333333333338,-10.062074448950984
0.24861111111110407,-10.062074448816011
0.24861111111111114,-10.062074448816011
0.24961111111111114,-10.062074448635496
0.24999999999999434,-10.062074448565753
0.25000000000000355,-10.062074448565753
0.25100000000000355,-10.06536459383773
0.25138888888888172,-10.065707860841144
0.25138888888888888,-10.065707860841147
0.25187768593633614,-10.065758938060386
0.25287768593633614,-10.065174057065322
0.25387768593633614,-10.06424646717578
0.25416666666665944,-10.06396567732415
0.25416666666666665,-10.063965677324141
0.25516666666666665,-10.063028591097121
0.25616666666666665,-10.062198660798048
0.25694444444443715,-10.061645879754847
0.25694444444444448,-10.061645879754842
0.25794444444444448,-10.061056858032325
0.25894444444444448,-10.060596413984882
0.25972222222221486,-10.060318002427147
0.25972222222222224,-10.060318002427143
0.26072222222222224,-10.060048767596935
0.26172222222222224,-10.059863472634552
0.26249999999999257,-10.059766825402573
0.26250000000000001,-10.059766825402573
0.26350000000000001,-10.059691118407892
0.26450000000000001,-10.059657582534578
0.26527777777777023,-10.059653172964371
0.26527777777777778,-10.059653172964371
0.26627777777777778,-10.05966730435682
0.26727777777777778,-10.059696308090318
0.26805555555554794,-10.059725030733505
0.26805555555555555,-10.059725030733505
0.26905555555555555,-10.059765810122455
0.27005555555555555,-10.059807518955747
0.2708333333333256,-10.059838899392155
0.27083333333333331,-10.059838899392155
0.27183333333333332,-10.05987642616911
0.27283333333333332,-10.059909795041147
0.27361111111110337,-10.059932523084401
0.27361111111111114,-10.059932523084401
0.27461111111111114,-10.059957487108075
0.27561111111111114,-10.059977808207018
0.27638888888888097,-10.059990625309418
0.27638888888888885,-10.059990625309418
0.27738888888888885,-10.060003649380011
0.27838888888888885,-10.060013279088203
0.27916666666665874,-10.060018773532031
0.27916666666666667,-10.060018773532033
0.28016666666666667,-10.060023712773621
0.28116666666666668,-10.060026722825556
0.28194444444443645,-10.060028019110975
0.28194444444444444,-10.060028019110975
0.28294444444444444,-10.060028666893462
0.28394444444444444,-10.060028478478648
0.28472222222221411,-10.060027933127992
0.28472222222222221,-10.060027933127992
0.28572222222222221,-10.060026904860564
0.28672222222222221,-10.060025671931074
0.28749999999999182,-10.060024658365174
0.28749999999999998,-10.060024658365174
0.28849999999999998,-10.060023366174303
0.28949999999999998,-10.060022149310806
0.29027777777776953,-10.06002128347094
0.2902777777777778,-10.06002128347094
0.2912777777777778,-10.060020294349442
0.2922777777777778,-10.060019454049391
0.29305555555554724,-10.060018903108194
0.29305555555555557,-10.060018903108194
0.29405555555555557,-10.060018319993628
0.29505555555555557,-10.060017865646936
0.29583333333332501,-10.060017591182458
0.29583333333333339,-10.06001759118246
0.29683333333333339,-10.060017325745429
0.29783333333333339,-10.060017142903011
0.29861111111110267,-10.060017047380159
0.29861111111111116,-10.060017047380159
0.29961111111111116,-10.060016972325965
0.30061111111111116,-10.060016938775231
0.30138888888888038,-10.06001693402826
0.30138888888888893,-10.06001693402826
0.30238888888888893,-10.060016947451086
0.30338888888888893,-10.060016975565626
0.30416666666665804,-10.060017003541324
0.3041666666666667,-10.060017003541324
0.3051666666666667,-10.060017043354348
0.3061666666666667,-10.060017084142004
0.30694444444443575,-10.060017114861338
0.30694444444444446,-10.060017114861338
0.30794444444444447,-10.060017151627374
0.30894444444444447,-10.060017184344904
0.30972222222221341,-10.060017206643096
0.30972222222222223,-10.060017206643096
0.31072222222222223,-10.060017231149068
0.31172222222222223,-10.060017251110418
0.31249999999999112,-10.060017263708223
0.3125,-10.060017263708223
0.3135,-10.060017276518311
0.3145,-10.06001728599834
0.31527777777776883,-10.060017291413082
0.31527777777777777,-10.060017291413082
0.31627777777777777,-10.060017296287626
0.31727777777777777,-10.060017299265864
0.31805555555554654,-10.060017300554804
0.31805555555555559,-10.060017300554803
0.31905555555555559,-10.060017301209049
0.32005555555555559,-10.060017301039329
0.3208333333333242,-10.06001730051379
0.3208333333333333,-10.060017300513788
0.3218333333333333,-10.060017299514524
0.32283333333333331,-10.060017298311857
0.32361111111110191,-10.06001729732154
0.32361111111111113,-10.06001729732154
0.32461111111111113,-10.060017296057232
0.32561111111111113,-10.060017294865439
0.32638888888887962,-10.060017294016811
0.3263888888888889,-10.060017294016811
0.3273888888888889,-10.060017293046696
0.3283888888888889,-10.060017292221984
0.32916666666665728,-10.060017291681035
0.32916666666666666,-10.060017291681035
0.33016666666666666,-10.060017291108133
0.33116666666666666,-10.060017290661438
0.33194444444443499,-10.060017290391412
0.33194444444444443,-10.060017290391412
0.33294444444444443,-10.060017290129876
0.33333333333333331,-10.060017290051084
