"Time","ig,d"
0,40.529893999999999
9.9999999999999995e-07,40.525327998259769
6.2009391276304546e-06,40.523065916564249
2.257586037195115e-05,40.523005770150831
0.00011578847661181208,40.523001540692505
0.00086148940653069952,40.522999504043
0.001388888888888848,40.522998253032398
0.0013888888888888874,40.522998253032398
0.0023888888888888874,40.522996121474343
0.0033888888888888875,40.522994306764417
0.0041666666666665478,40.522993114350399
0.0041666666666666666,40.522993114350399
0.0051666666666666666,40.522991850680675
0.0061666666666666667,40.522990865303235
0.0069444444444442472,40.522990269888588
0.0069444444444444449,40.522990269888588
0.0079444444444444449,40.52298969402711
0.0089444444444444458,40.522989297395235
0.0097222222222219431,40.522989090236969
0.0097222222222222189,40.522989090236969
0.01072222222222222,40.522988927553136
0.011722222222222221,40.522988854942561
0.012499999999999645,40.522988844793694
0.012500000000000001,40.522988844793694
0.013500000000000002,40.52298887410948
0.014500000000000002,40.522988935290776
0.015277777777777342,40.522988996117725
0.015277777777777776,40.522988996117725
0.016277777777777776,40.522989082647136
0.017277777777777777,40.522989171269217
0.01805555555555504,40.522989238003213
0.018055555555555554,40.522989238003213
0.019055555555555555,40.522989317861246
0.020055555555555556,40.522989388916201
0.020833333333332739,40.522989437337841
0.020833333333333332,40.522989437337841
0.021833333333333333,40.522989490549037
0.022833333333333334,40.522989533886147
0.023611111111110441,40.522989561233771
0.02361111111111111,40.522989561233771
0.024611111111111111,40.522989589039014
0.025611111111111112,40.522989609613312
0.026388888888888136,40.522989621362456
0.026388888888888885,40.522989621362456
0.027388888888888886,40.522989631937222
0.028388888888888887,40.522989638394591
0.029166666666665838,40.522989641187671
0.029166666666666667,40.522989641187671
0.030166666666666668,40.522989642601075
0.031166666666666669,40.522989642226626
0.031944444444443533,40.522989641081502
0.031944444444444442,40.522989641081502
0.032944444444444443,40.522989638908449
0.033944444444444444,40.522989636294227
0.034722222222221238,40.522989634141503
0.034722222222222224,40.522989634141503
0.035722222222222225,40.522989631395461
0.036722222222222226,40.522989628806542
0.03749999999999893,40.522989626963501
0.037499999999999999,40.522989626963501
0.0385,40.522989624856471
0.0395,40.522989623065655
0.040277777777776642,40.522989621890922
0.040277777777777787,40.522989621890922
0.041277777777777788,40.522989620647571
0.042277777777777789,40.522989619677617
0.043055555555554334,40.522989619091753
0.043055555555555555,40.522989619091753
0.044055555555555556,40.522989618524115
0.045055555555555557,40.522989618132634
0.045833333333332033,40.522989617928026
0.045833333333333337,40.522989617928026
0.046833333333333338,40.522989617766726
0.047833333333333339,40.522989617695139
0.048611111111109738,40.522989617683983
0.048611111111111119,40.522989617683983
0.04961111111111112,40.522989617711005
0.050611111111111121,40.522989617770854
0.05138888888888743,40.522989617829502
0.051388888888888887,40.522989617829502
0.052388888888888888,40.522989617914511
0.053388888888888889,40.522989618000828
0.054166666666665128,40.522989618066873
0.054166666666666669,40.522989618066873
0.055166666666666669,40.522989618144528
0.05616666666666667,40.52298961821424
0.056944444444442834,40.522989618261519
0.05694444444444445,40.522989618261519
0.057944444444444451,40.522989618314661
0.058944444444444452,40.52298961835664
0.059722222222220518,40.522989618383242
0.059722222222222218,40.522989618383242
0.060722222222222219,40.52298961841025
0.06172222222222222,40.522989618430778
0.062499999999998224,40.522989618443098
0.0625,40.522989618443098
0.063500000000000001,40.52298961845338
0.064500000000000002,40.522989618459661
0.065277777777775922,40.522989618461871
0.065277777777777782,40.522989618461871
0.066277777777777783,40.52298961846332
0.067277777777777784,40.522989618463939
0.068055555555553635,40.522989618462169
0.068055555555555564,40.522989618462169
0.069055555555555564,40.522989618460201
0.070055555555555565,40.522989618457615
0.070833333333331319,40.522989618454659
0.070833333333333331,40.522989618454659
0.071833333333333332,40.522989618452783
0.072833333333333333,40.522989618450779
0.073611111111109018,40.522989618448442
0.073611111111111113,40.522989618448442
0.074611111111111114,40.52298961844695
0.075611111111111115,40.522989618444754
0.07638888888888673,40.522989618443439
0.076388888888888895,40.522989618443439
0.077388888888888896,40.522989618442629
0.078388888888888897,40.522989618441073
0.079166666666664415,40.522989618440505
0.079166666666666663,40.522989618440505
0.080166666666666664,40.522989618440306
0.081166666666666665,40.522989618439766
0.081944444444442113,40.522989618439446
0.081944444444444445,40.522989618439446
0.082944444444444446,40.522989618438935
0.083333333333331927,40.522989618439098
0.083333333333334522,40.522989618439098
0.084333333333334523,26.241550047975025
0.084722222222219812,23.558663476428102
0.084722222222222227,23.558663476414473
0.085121323406833219,21.700930093223203
0.08612132340683322,19.305997523656568
0.08712132340683322,18.424086256960216
0.087499999999997524,18.262138645100539
0.087500000000000008,18.262138645099665
0.088500000000000009,18.039684465971625
0.08950000000000001,17.95792448990985
0.090277777777775209,17.932386623762092
0.090277777777777776,17.932386623762035
0.091277777777777777,17.919000676914763
0.092277777777777778,17.914495315889354
0.093055555555552907,17.913400048016584
0.093055555555555558,17.91340004801658
0.094055555555555559,17.91321021739283
0.09505555555555556,17.913546495687232
0.09583333333333062,17.913922812742349
0.09583333333333334,17.913922812742349
0.096833333333333341,17.914424440242858
0.097833333333333342,17.914886604155647
0.098611111111108304,17.915202205558586
0.098611111111111108,17.915202205558586
0.099611111111111109,17.915545757305015
0.10061111111111111,17.915820841046806
0.101388888888886,17.915991122032079
0.10138888888888889,17.915991122032079
0.10238888888888889,17.916160326610253
0.10338888888888889,17.916281512171395
0.10416666666666372,17.916348054145271
0.10416666666666667,17.916348054145271
0.10516666666666667,17.916404657193091
0.10616666666666667,17.91643552360026
0.10694444444444141,17.916445925868281
0.10694444444444445,17.916445925868281
0.10794444444444445,17.916446417619042
0.10894444444444445,17.916436733394637
0.1097222222222191,17.916424615571344
0.10972222222222222,17.916424615571344
0.11072222222222222,17.916405621633778
0.11172222222222222,17.916384918000116
0.11249999999999681,17.916368735745152
0.1125,17.916368735745152
0.1135,17.916348819600881
0.1145,17.916330632014656
0.11527777777777451,17.91631798345075
0.11527777777777778,17.91631798345075
0.11627777777777779,17.916303822125951
0.11727777777777779,17.916292046968774
0.11805555555555219,17.916284472508561
0.11805555555555555,17.916284472508561
0.11905555555555555,17.916276611805827
0.12005555555555555,17.916270636248388
0.12083333333332991,17.916267119464273
0.12083333333333333,17.916267119464273
0.12183333333333334,17.916263826277998
0.12283333333333334,17.916261670834711
0.1236111111111076,17.916260624363609
0.12361111111111112,17.916260624363609
0.12461111111111112,17.916259908939963
0.12561111111111112,17.916259726848931
0.1263888888888853,17.916259850533208
0.12638888888888888,17.916259850533208
0.12738888888888888,17.916260241367961
0.12838888888888889,17.916260794677601
0.12916666666666302,17.916261283805603
0.12916666666666668,17.916261283805603
0.13016666666666668,17.916261936609978
0.13116666666666668,17.916262574578081
0.1319444444444407,17.916263040473087
0.13194444444444445,17.916263040473087
0.13294444444444445,17.916263584488334
0.13394444444444445,17.916264057101586
0.13472222222221839,17.916264372938954
0.13472222222222222,17.916264372938954
0.13572222222222222,17.916264713599418
0.13672222222222222,17.916264985140518
0.1374999999999961,17.916265152975662
0.13750000000000001,17.916265152975662
0.13850000000000001,17.916265319703829
0.13950000000000001,17.916265439175259
0.14027777777777381,17.916265504845814
0.14027777777777781,17.916265504845814
0.14127777777777781,17.916265560813439
0.14227777777777781,17.916265591463649
0.14305555555555149,17.916265601911949
0.14305555555555555,17.916265601911949
0.14405555555555555,17.91626560265356
0.14505555555555555,17.916265593357597
0.14583333333332921,17.916265581594679
0.14583333333333334,17.916265581594679
0.14683333333333334,17.916265563083382
0.14783333333333334,17.91626554285904
0.14861111111110692,17.916265527029537
0.14861111111111114,17.916265527029537
0.14961111111111114,17.916265507529406
0.15061111111111114,17.916265489706763
0.1513888888888846,17.916265477303195
0.15138888888888891,17.916265477303195
0.15238888888888891,17.916265463407836
0.15338888888888891,17.916265451846421
0.15416666666666229,17.916265444405624
0.15416666666666667,17.916265444405624
0.15516666666666667,17.916265436678053
0.15616666666666668,17.916265430799474
0.15694444444444,17.916265427336157
0.15694444444444447,17.916265427336157
0.15794444444444447,17.916265424090085
0.15894444444444447,17.916265421961118
0.15972222222221769,17.916265420925232
0.15972222222222224,17.916265420925232
0.16072222222222224,17.916265420213115
0.16172222222222224,17.916265420025059
0.1624999999999954,17.916265420141151
0.16250000000000001,17.916265420141151
0.16350000000000001,17.916265420518638
0.16450000000000001,17.916265421057112
0.16527777777777311,17.916265421534696
0.1652777777777778,17.916265421534696
0.1662777777777778,17.91626542217228
0.16666666666666385,17.916265422418839
0.16666666666666904,17.916265422418839
0.16672922672483506,17.91666436130269
0.16674173873646828,17.916742203861912
0.16676163379602735,17.916864342085905
0.16685987025932633,17.917424114608149
0.16727972863919313,17.91912630010868
0.16782301960019622,17.920189523999653
0.1680555555555508,17.920377397286657
0.16805555555555557,17.920377397286661
0.16879277280725713,17.920340643094224
0.16979277280725713,17.919529760404469
0.17079277280725713,17.91845057675846
0.17083333333332851,17.918406049269311
0.17083333333333336,17.918406049269304
0.17183333333333337,17.917345577236528
0.17283333333333337,17.916406107736837
0.17361111111110619,17.915780620993374
0.17361111111111113,17.91578062099337
0.17461111111111113,17.91511417150674
0.17561111111111113,17.914593229145343
0.17638888888888388,17.914278238792715
0.1763888888888889,17.914278238792711
0.1773888888888889,17.913973632041465
0.1783888888888889,17.913763994413458
0.17916666666666162,17.913654650052454
0.1791666666666667,17.913654650052454
0.1801666666666667,17.913568997453059
0.1811666666666667,17.913531055584919
0.1819444444444393,17.913526066638845
0.18194444444444446,17.913526066638845
0.18294444444444447,17.913542054316409
0.18394444444444447,17.913574868211022
0.18472222222221701,17.913607364011948
0.18472222222222226,17.913607364011948
0.18572222222222226,17.913653500458718
0.18672222222222226,17.913700688627387
0.18749999999999467,17.913736191403494
0.1875,17.913736191403494
0.1885,17.913778648091402
0.1895,17.913816400608791
0.19027777777777238,17.913842114503645
0.1902777777777778,17.913842114503645
0.1912777777777778,17.913870358066461
0.1922777777777778,17.91389334879036
0.19305555555555007,17.91390784969148
0.19305555555555556,17.91390784969148
0.19405555555555556,17.913922584704732
0.19505555555555557,17.913933479481127
0.19583333333332778,17.913939695754664
0.19583333333333336,17.913939695754664
0.19683333333333336,17.913945283894591
0.19783333333333336,17.913948689359092
0.19861111111110547,17.913950155957693
0.1986111111111111,17.913950155957693
0.1996111111111111,17.913950888843161
0.2006111111111111,17.913950675681548
0.20138888888888318,17.913950058691235
0.2013888888888889,17.913950058691235
0.2023888888888889,17.913948895344191
0.2033888888888889,17.913947500447215
0.20416666666666086,17.913946353730463
0.20416666666666666,17.913946353730463
0.20516666666666666,17.9139448917851
0.20616666666666666,17.913943515061128
0.2069444444444386,17.913942535473947
0.20694444444444449,17.913942535473947
0.20794444444444449,17.913941416412712
0.20894444444444449,17.913940465729741
0.20972222222221623,17.913939842404318
0.2097222222222222,17.913939842404318
0.2107222222222222,17.913939182689202
0.2117222222222222,17.913938668650736
0.21249999999999397,17.913938358129521
0.21250000000000002,17.913938358129521
0.21350000000000002,17.913938057821781
0.21450000000000002,17.913937850959005
0.21527777777777168,17.913937742887359
0.21527777777777779,17.913937742887359
0.21627777777777779,17.913937657973079
0.21727777777777779,17.913937620014632
0.2180555555555494,17.913937614643874
0.21805555555555559,17.913937614643874
0.21905555555555559,17.913937629830148
0.22005555555555559,17.913937661637714
0.22083333333332708,17.913937693288428
0.22083333333333335,17.913937693288428
0.22183333333333335,17.913937738331597
0.22283333333333336,17.913937784477685
0.22361111111110482,17.913937819232615
0.22361111111111118,17.913937819232615
0.22461111111111118,17.913937860828682
0.22561111111111118,17.913937897844082
0.22638888888888245,17.913937923072019
0.22638888888888889,17.913937923072019
0.22738888888888889,17.913937950797205
0.22838888888888889,17.913937973380534
0.22916666666666019,17.91393798763341
0.22916666666666671,17.91393798763341
0.23016666666666671,17.913938002126439
0.23116666666666671,17.913938012851844
0.23194444444443788,17.913938018978005
0.23194444444444448,17.913938018978005
0.23294444444444448,17.913938024492833
0.23394444444444448,17.913938027862361
0.23472222222221562,17.913938029320594
0.23472222222222228,17.913938029320594
0.23572222222222228,17.913938030060933
0.23672222222222228,17.913938029868987
0.2374999999999933,17.913938029274505
0.23750000000000004,17.913938029274505
0.23850000000000005,17.913938028143939
0.23950000000000005,17.913938026783143
0.24027777777777098,17.913938025662798
0.24027777777777781,17.913938025662798
0.24127777777777781,17.913938024232213
0.24227777777777781,17.913938022883674
0.24305555555554867,17.91393802192372
0.24305555555555558,17.91393802192372
0.24405555555555558,17.913938020826535
0.24505555555555558,17.913938019893305
0.24583333333332638,17.913938019280856
0.24583333333333338,17.913938019280856
0.24683333333333338,17.913938018633019
0.24783333333333338,17.913938018127727
0.24861111111110407,17.913938017821962
0.24861111111111114,17.913938017821962
0.24961111111111114,17.913938017526451
0.24999999999999434,17.913938017437069
0.25000000000000355,17.913938017437069
0.25100000000000355,10.773218232069706
0.25138888888888172,9.4317771257968772
0.25138888888888888,9.4317771257766676
0.25187768593633614,8.3404227362299466
0.25287768593633614,7.2456092216128152
0.25387768593633614,6.8424544139661361
0.25416666666665944,6.783513886704351
0.25416666666666665,6.7835138867030818
0.25516666666666665,6.6722851869166471
0.25616666666666665,6.6314056236760441
0.25694444444443715,6.6186366231162843
0.25694444444444448,6.6186366231162053
0.25794444444444448,6.611943588235361
0.25894444444444448,6.6096909281127676
0.25972222222221486,6.6091432510741042
0.25972222222222224,6.6091432510741015
0.26072222222222224,6.6090483205491362
0.26172222222222224,6.6092164553527102
0.26249999999999257,6.609404614996885
0.26250000000000001,6.6094046149968868
0.26350000000000001,6.609655427592247
0.26450000000000001,6.6098865090239656
0.26527777777777023,6.6100443113114631
0.26527777777777778,6.6100443113114649
0.26627777777777778,6.610216088152872
0.26727777777777778,6.6103536289502598
0.26805555555554794,6.6104387696344133
0.26805555555555555,6.6104387696344142
0.26905555555555555,6.6105233714717828
0.27005555555555555,6.6105839644793001
0.2708333333333256,6.6106172353922164
0.27083333333333331,6.6106172353922164
0.27183333333333332,6.6106455370523891
0.27283333333333332,6.6106609701164203
0.27361111111110337,6.6106661712809194
0.27361111111111114,6.6106661712809194
0.27461111111111114,6.610666417152717
0.27561111111111114,6.6106615750204893
0.27638888888888097,6.6106555160897162
0.27638888888888885,6.6106555160897162
0.27738888888888885,6.610646019104677
0.27838888888888885,6.6106356672954059
0.27916666666665874,6.6106275761024484
0.27916666666666667,6.6106275761024484
0.28016666666666667,6.610617618008245
0.28116666666666668,6.6106085242895398
0.28194444444443645,6.6106021999941129
0.28194444444444444,6.6106021999941129
0.28294444444444444,6.6105951193251116
0.28394444444444444,6.6105892317523374
0.28472222222221411,6.6105854445295025
0.28472222222222221,6.6105854445295025
0.28572222222222221,6.6105815141459257
0.28672222222222221,6.6105785263776742
0.28749999999999182,6.6105767679900866
0.28749999999999998,6.6105767679900866
0.28849999999999998,6.6105751213914141
0.28949999999999998,6.6105740436751352
0.29027777777776953,6.6105735204413953
0.2902777777777778,6.6105735204413953
0.2912777777777778,6.6105731627287723
0.2922777777777778,6.6105730716839401
0.29305555555554724,6.6105731335266844
0.29305555555555557,6.6105731335266844
0.29405555555555557,6.6105733289445041
0.29505555555555557,6.6105736055995301
0.29583333333332501,6.6105738501637799
0.29583333333333339,6.6105738501637799
0.29683333333333339,6.6105741765660442
0.29783333333333339,6.6105744955500203
0.29861111111110267,6.6105747284979577
0.29861111111111116,6.6105747284979577
0.29961111111111116,6.6105750005043422
0.30061111111111116,6.6105752368132986
0.30138888888888038,6.6105753947314314
0.30138888888888893,6.6105753947314314
0.30238888888888893,6.6105755650618958
0.30338888888888893,6.6105757008319017
0.30416666666665804,6.6105757847494999
0.3041666666666667,6.6105757847494999
0.3051666666666667,6.6105758681138527
0.3061666666666667,6.6105759278494505
0.30694444444443575,6.6105759606844448
0.30694444444444446,6.6105759606844448
0.30794444444444447,6.6105759886681019
0.30894444444444447,6.6105760039935602
0.30972222222221341,6.6105760092176595
0.30972222222222223,6.6105760092176595
0.31072222222222223,6.6105760095886676
0.31172222222222223,6.6105760049403361
0.31249999999999112,6.6105759990589554
0.3125,6.6105759990589554
0.3135,6.6105759898031735
0.3145,6.6105759796907089
0.31527777777776883,6.6105759717766697
0.31527777777777777,6.6105759717766697
0.31627777777777777,6.6105759620263429
0.31727777777777777,6.6105759531147745
0.31805555555554654,6.6105759469130172
0.31805555555555559,6.6105759469130172
0.31905555555555559,6.6105759399655604
0.32005555555555559,6.6105759341850323
0.3208333333333242,6.6105759304643357
0.3208333333333333,6.6105759304643357
0.3218333333333333,6.6105759266006059
0.32283333333333331,6.6105759236610151
0.32361111111110191,6.6105759219297058
0.32361111111111113,6.6105759219297058
0.32461111111111113,6.6105759203065748
0.32561111111111113,6.6105759192421374
0.32638888888887962,6.6105759187241624
0.3263888888888889,6.6105759187241624
0.3273888888888889,6.6105759183680179
0.3283888888888889,6.6105759182741126
0.32916666666665728,6.6105759183320982
0.32916666666666666,6.6105759183320982
0.33016666666666666,6.6105759185208885
0.33116666666666666,6.6105759187900999
0.33194444444443499,6.610575919028876
0.33194444444444443,6.610575919028876
0.33294444444444443,6.6105759193478706
0.33333333333333331,6.6105759194709242
