"Time","ig,q"
0,-5.1916813399999997
9.9999999999999995e-07,-5.1925880443404733
6.2009391276304546e-06,-5.1930401987114978
2.257586037195115e-05,-5.1930521929520088
0.00011578847661181208,-5.193053139821461
0.00086148940653069952,-5.1930541814270157
0.001388888888888848,-5.1930546840943901
0.0013888888888888874,-5.1930546840943901
0.0023888888888888874,-5.1930552318948973
0.0033888888888888875,-5.1930553704865758
0.0041666666666665478,-5.1930552747579481
0.0041666666666666666,-5.1930552747579481
0.0051666666666666666,-5.1930549739006642
0.0061666666666666667,-5.1930545484977815
0.0069444444444442472,-5.1930541726202994
0.0069444444444444449,-5.1930541726202994
0.0079444444444444449,-5.1930536711058526
0.0089444444444444458,-5.1930531810969525
0.0097222222222219431,-5.1930528233061954
0.0097222222222222189,-5.1930528233061954
0.01072222222222222,-5.1930524055740541
0.011722222222222221,-5.1930520427123641
0.012499999999999645,-5.1930518002475603
0.012500000000000001,-5.1930518002475603
0.013500000000000002,-5.1930515387502423
0.014500000000000002,-5.1930513303343924
0.015277777777777342,-5.1930512015310546
0.015277777777777776,-5.1930512015310546
0.016277777777777776,-5.1930510735939599
0.017277777777777777,-5.1930509819367145
0.01805555555555504,-5.1930509315662414
0.018055555555555554,-5.1930509315662414
0.019055555555555555,-5.1930508886533611
0.020055555555555556,-5.193050865170008
0.020833333333332739,-5.193050857180503
0.020833333333333332,-5.193050857180503
0.021833333333333333,-5.1930508566454128
0.022833333333333334,-5.1930508638100648
0.023611111111110441,-5.1930508728580778
0.02361111111111111,-5.1930508728580778
0.024611111111111111,-5.1930508870866738
0.025611111111111112,-5.1930509026257736
0.026388888888888136,-5.1930509147850437
0.026388888888888885,-5.1930509147850437
0.027388888888888886,-5.1930509297616227
0.028388888888888887,-5.1930509434482088
0.029166666666665838,-5.1930509529717552
0.029166666666666667,-5.1930509529717552
0.030166666666666668,-5.193050963639644
0.031166666666666669,-5.1930509725147553
0.031944444444443533,-5.1930509782264815
0.031944444444444442,-5.1930509782264815
0.032944444444444443,-5.1930509841571979
0.033944444444444444,-5.1930509886685519
0.034722222222221238,-5.1930509913254879
0.034722222222222224,-5.1930509913254879
0.035722222222222225,-5.1930509938155422
0.036722222222222226,-5.1930509954480364
0.03749999999999893,-5.193050996242401
0.037499999999999999,-5.193050996242401
0.0385,-5.1930509967879903
0.0395,-5.193050996930749
0.040277777777776642,-5.1930509968410616
0.040277777777777787,-5.1930509968410616
0.041277777777777788,-5.1930509965503777
0.042277777777777789,-5.1930509961364528
0.043055555555554334,-5.1930509957696849
0.043055555555555555,-5.1930509957696849
0.044055555555555556,-5.1930509952792843
0.045055555555555557,-5.1930509947998393
0.045833333333332033,-5.1930509944493393
0.045833333333333337,-5.1930509944493393
0.046833333333333338,-5.1930509940398819
0.047833333333333339,-5.1930509936839204
0.048611111111109738,-5.1930509934458247
0.048611111111111119,-5.1930509934458247
0.04961111111111112,-5.1930509931891295
0.050611111111111121,-5.1930509929842348
0.05138888888888743,-5.1930509928575956
0.051388888888888887,-5.1930509928575956
0.052388888888888888,-5.1930509927316191
0.053388888888888889,-5.1930509926413686
0.054166666666665128,-5.1930509925917026
0.054166666666666669,-5.1930509925917026
0.055166666666666669,-5.1930509925493435
0.05616666666666667,-5.1930509925260457
0.056944444444442834,-5.1930509925179349
0.05694444444444445,-5.1930509925179349
0.057944444444444451,-5.1930509925172839
0.058944444444444452,-5.1930509925240917
0.059722222222220518,-5.1930509925328083
0.059722222222222218,-5.1930509925328083
0.060722222222222219,-5.1930509925467998
0.06172222222222222,-5.1930509925619344
0.062499999999998224,-5.1930509925738422
0.0625,-5.1930509925738422
0.063500000000000001,-5.1930509925884323
0.064500000000000002,-5.1930509926019415
0.065277777777775922,-5.1930509926112522
0.065277777777777782,-5.1930509926112522
0.066277777777777783,-5.1930509926217718
0.067277777777777784,-5.1930509926304662
0.068055555555553635,-5.19305099263602
0.068055555555555564,-5.19305099263602
0.069055555555555564,-5.1930509926418544
0.070055555555555565,-5.1930509926463033
0.070833333333331319,-5.1930509926489323
0.070833333333333331,-5.1930509926489323
0.071833333333333332,-5.1930509926513411
0.072833333333333333,-5.1930509926529851
0.073611111111109018,-5.19305099265382
0.073611111111111113,-5.19305099265382
0.074611111111111114,-5.1930509926543351
0.075611111111111115,-5.193050992654479
0.07638888888888673,-5.193050992654384
0.076388888888888895,-5.193050992654384
0.077388888888888896,-5.1930509926540696
0.078388888888888897,-5.1930509926535908
0.079166666666664415,-5.1930509926533501
0.079166666666666663,-5.1930509926533501
0.080166666666666664,-5.1930509926529353
0.081166666666666665,-5.1930509926523731
0.081944444444442113,-5.1930509926520525
0.081944444444444445,-5.1930509926520525
0.082944444444444446,-5.1930509926515622
0.083333333333331927,-5.1930509926514512
0.083333333333334522,-5.1930509926514512
0.084333333333334523,-5.202356929270886
0.084722222222219812,-5.2033278367022113
0.084722222222222227,-5.2033278367022149
0.085121323406833219,-5.2035129016501651
0.08612132340683322,-5.2020263089715995
0.08712132340683322,-5.1994407453700884
0.087499999999997524,-5.1984001916928353
0.087500000000000008,-5.1984001916928282
0.088500000000000009,-5.1957497156460102
0.08950000000000001,-5.1934023197393966
0.090277777777775209,-5.1918388213626114
0.090277777777777776,-5.191838821362607
0.091277777777777777,-5.1901728178733126
0.092277777777777778,-5.1888704837374551
0.093055555555552907,-5.1880830166018681
0.093055555555555558,-5.1880830166018654
0.094055555555555559,-5.1873215056599324
0.09505555555555556,-5.186797411951539
0.09583333333333062,-5.1865240524881093
0.09583333333333334,-5.1865240524881084
0.096833333333333341,-5.186309921047906
0.097833333333333342,-5.1862150669687352
0.098611111111108304,-5.1862025945709158
0.098611111111111108,-5.1862025945709158
0.099611111111111109,-5.1862425639625025
0.10061111111111111,-5.1863245986738251
0.101388888888886,-5.1864058383377278
0.10138888888888889,-5.1864058383377278
0.10238888888888889,-5.1865211797919164
0.10338888888888889,-5.1866391500975251
0.10416666666666372,-5.1867279073277057
0.10416666666666667,-5.1867279073277057
0.10516666666666667,-5.1868340490819964
0.10616666666666667,-5.1869284303586616
0.10694444444444141,-5.1869927151204536
0.10694444444444445,-5.1869927151204536
0.10794444444444445,-5.1870633239462247
0.10894444444444445,-5.1871208007674037
0.1097222222222191,-5.1871570528831539
0.10972222222222222,-5.1871570528831539
0.11072222222222222,-5.1871938904582704
0.11172222222222222,-5.187221127451024
0.11249999999999681,-5.1872366681015611
0.1125,-5.1872366681015611
0.1135,-5.187250638416339
0.1145,-5.1872591520968152
0.11527777777777451,-5.1872628185807867
0.11527777777777778,-5.1872628185807867
0.11627777777777779,-5.1872646507937281
0.11727777777777779,-5.187264117880872
0.11805555555555219,-5.1872625753981341
0.11805555555555555,-5.1872625753981341
0.11905555555555555,-5.1872596670271705
0.12005555555555555,-5.1872561797852974
0.12083333333332991,-5.1872533129763916
0.12083333333333333,-5.1872533129763916
0.12183333333333334,-5.1872496581190513
0.12283333333333334,-5.1872462163067432
0.1236111111111076,-5.1872437673441159
0.12361111111111112,-5.1872437673441159
0.12461111111111112,-5.187240969692227
0.12561111111111112,-5.1872385929648459
0.1263888888888853,-5.1872370346655803
0.12638888888888888,-5.1872370346655803
0.12738888888888888,-5.1872353853737403
0.12838888888888889,-5.1872341002813709
0.12916666666666302,-5.1872333239811708
0.12916666666666668,-5.1872333239811708
0.13016666666666668,-5.1872325732107347
0.13116666666666668,-5.187232056054083
0.1319444444444407,-5.1872317858738146
0.13194444444444445,-5.1872317858738146
0.13294444444444445,-5.1872315735886199
0.13394444444444445,-5.1872314786927571
0.13472222222221839,-5.1872314652662066
0.13472222222222222,-5.1872314652662066
0.13572222222222222,-5.1872315032314704
0.13672222222222222,-5.1872315827515756
0.1374999999999961,-5.1872316618778518
0.13750000000000001,-5.1872316618778518
0.13850000000000001,-5.1872317744861807
0.13950000000000001,-5.1872318898512608
0.14027777777777381,-5.1872319767388362
0.14027777777777781,-5.1872319767388362
0.14127777777777781,-5.1872320807287116
0.14227777777777781,-5.1872321732679048
0.14305555555555149,-5.1872322363364649
0.14305555555555555,-5.1872322363364649
0.14405555555555555,-5.1872323056497933
0.14505555555555555,-5.1872323621089933
0.14583333333332921,-5.187232397741278
0.14583333333333334,-5.187232397741278
0.14683333333333334,-5.1872324339733487
0.14783333333333334,-5.1872324607868983
0.14861111111110692,-5.1872324761020954
0.14861111111111114,-5.1872324761020954
0.14961111111111114,-5.1872324898891202
0.15061111111111114,-5.187232498313505
0.1513888888888846,-5.1872325019590368
0.15138888888888891,-5.1872325019590368
0.15238888888888891,-5.1872325038094242
0.15338888888888891,-5.1872325033294882
0.15416666666666229,-5.1872325018429999
0.15416666666666667,-5.1872325018429999
0.15516666666666667,-5.1872324990166234
0.15616666666666668,-5.1872324956151221
0.15694444444444,-5.1872324928136386
0.15694444444444447,-5.1872324928136386
0.15794444444444447,-5.1872324892377701
0.15894444444444447,-5.1872324858669554
0.15972222222221769,-5.1872324834666417
0.15972222222222224,-5.1872324834666417
0.16072222222222224,-5.1872324807229848
0.16172222222222224,-5.1872324783904808
0.1624999999999954,-5.1872324768602542
0.16250000000000001,-5.1872324768602542
0.16350000000000001,-5.1872324752397283
0.16450000000000001,-5.1872324739761817
0.16527777777777311,-5.1872324732122124
0.1652777777777778,-5.1872324732122124
0.1662777777777778,-5.1872324724728642
0.16666666666666385,-5.1872324722498169
0.16666666666666904,-5.1872324722498169
0.16672922672483506,-5.7280146451569216
0.16674173873646828,-5.8334522111722
0.16676163379602735,-5.9988173221813454
0.16685987025932633,-6.7688952730055556
0.16727972863919313,-9.3268765303189145
0.16782301960019622,-11.382223143186907
0.1680555555555508,-11.973231596379005
0.16805555555555557,-11.973231596389782
0.16879277280725713,-13.15089254239332
0.16979277280725713,-13.834143248594138
0.17079277280725713,-14.085761103181076
0.17083333333332851,-14.091586409768723
0.17083333333333336,-14.091586409769407
0.17183333333333337,-14.18055972502245
0.17283333333333337,-14.213259952211759
0.17361111111110619,-14.223474364697825
0.17361111111111113,-14.223474364697868
0.17461111111111113,-14.228828306606216
0.17561111111111113,-14.230630267407598
0.17638888888888388,-14.231068338910701
0.1763888888888889,-14.231068338910703
0.1773888888888889,-14.231144246558515
0.1783888888888889,-14.231009727293609
0.17916666666666162,-14.230859196916777
0.1791666666666667,-14.230859196916775
0.1801666666666667,-14.230658545068898
0.1811666666666667,-14.230473678584207
0.1819444444444393,-14.230347437791499
0.18194444444444446,-14.230347437791499
0.18294444444444447,-14.230210016684984
0.18394444444444447,-14.230099983660882
0.18472222222221701,-14.230031871036509
0.18472222222222226,-14.230031871036509
0.18572222222222226,-14.229964189021356
0.18672222222222226,-14.229915715100333
0.18749999999999467,-14.229889098377523
0.1875,-14.229889098377523
0.1885,-14.229866456966411
0.1895,-14.229854110450901
0.19027777777777238,-14.229849949453644
0.1902777777777778,-14.229849949453644
0.1912777777777778,-14.229849752718227
0.1922777777777778,-14.229853626400059
0.19305555555555007,-14.229858473520647
0.19305555555555556,-14.229858473520647
0.19405555555555556,-14.229866071092296
0.19505555555555557,-14.229874352528713
0.19583333333332778,-14.229880825453263
0.19583333333333336,-14.229880825453263
0.19683333333333336,-14.229888791923846
0.19783333333333336,-14.229896066911728
0.19861111111110547,-14.22990112634286
0.1986111111111111,-14.22990112634286
0.1996111111111111,-14.229906790887904
0.2006111111111111,-14.229911500933262
0.20138888888888318,-14.229914530714844
0.2013888888888889,-14.229914530714844
0.2023888888888889,-14.229917675013606
0.2033888888888889,-14.229920065238206
0.20416666666666086,-14.229921471943983
0.20416666666666666,-14.229921471943983
0.20516666666666666,-14.229922789220199
0.20616666666666666,-14.229923651398051
0.2069444444444386,-14.229924069989167
0.20694444444444449,-14.229924069989167
0.20794444444444449,-14.229924356159147
0.20894444444444449,-14.22992442899552
0.20972222222221623,-14.229924379522725
0.2097222222222222,-14.229924379522725
0.2107222222222222,-14.229924223189386
0.2117222222222222,-14.229924001865349
0.21249999999999397,-14.229923806214975
0.21250000000000002,-14.229923806214975
0.21350000000000002,-14.2299235450932
0.21450000000000002,-14.229923289906056
0.21527777777777168,-14.229923103547982
0.21527777777777779,-14.229923103547982
0.21627777777777779,-14.229922885942099
0.21727777777777779,-14.229922696896621
0.2180555555555494,-14.229922570561873
0.21805555555555559,-14.229922570561873
0.21905555555555559,-14.229922434297661
0.22005555555555559,-14.229922325681214
0.22083333333332708,-14.229922258547102
0.22083333333333335,-14.229922258547102
0.22183333333333335,-14.229922191855692
0.22283333333333336,-14.229922144067205
0.22361111111110482,-14.229922117798933
0.22361111111111118,-14.229922117798933
0.22461111111111118,-14.229922095411927
0.22561111111111118,-14.229922083151697
0.22638888888888245,-14.2299220789724
0.22638888888888889,-14.2299220789724
0.22738888888888889,-14.229922078675621
0.22838888888888889,-14.229922082394149
0.22916666666666019,-14.229922087099373
0.22916666666666671,-14.229922087099373
0.23016666666666671,-14.229922094503694
0.23116666666666671,-14.22992210259366
0.23194444444443788,-14.229922108925338
0.23194444444444448,-14.229922108925338
0.23294444444444448,-14.229922116725335
0.23394444444444448,-14.229922123854466
0.23472222222221562,-14.229922128815842
0.23472222222222228,-14.229922128815842
0.23572222222222228,-14.229922134373723
0.23672222222222228,-14.229922138998536
0.2374999999999933,-14.229922141975184
0.23750000000000004,-14.229922141975184
0.23850000000000005,-14.229922145066027
0.23950000000000005,-14.229922147417396
0.24027777777777098,-14.229922148802611
0.24027777777777781,-14.229922148802611
0.24127777777777781,-14.229922150100949
0.24227777777777781,-14.229922150952431
0.24305555555554867,-14.229922151367168
0.24305555555555558,-14.229922151367168
0.24405555555555558,-14.229922151651985
0.24505555555555558,-14.229922151727186
0.24583333333332638,-14.229922151680649
0.24583333333333338,-14.229922151680649
0.24683333333333338,-14.22992215152982
0.24783333333333338,-14.22992215131427
0.24861111111110407,-14.22992215112337
0.24861111111111114,-14.22992215112337
0.24961111111111114,-14.229922150868065
0.24999999999999434,-14.229922150769433
0.25000000000000355,-14.229922150769433
0.25100000000000355,-14.234575118835249
0.25138888888888172,-14.235060571687001
0.25138888888888888,-14.235060571687006
0.25187768593633614,-14.235132805783193
0.25287768593633614,-14.234305659147633
0.25387768593633614,-14.232993848945538
0.25416666666665944,-14.232596752129187
0.25416666666666665,-14.232596752129176
0.25516666666666665,-14.231271512077798
0.25616666666666665,-14.230097813392998
0.25694444444443715,-14.229316062944658
0.25694444444444448,-14.229316062944651
0.25794444444444448,-14.228483060436115
0.25894444444444448,-14.227831894219509
0.25972222222221486,-14.227438160818656
0.25972222222222224,-14.227438160818652
0.26072222222222224,-14.227057405270335
0.26172222222222224,-14.226795358621519
0.26249999999999257,-14.226658678795296
0.26250000000000001,-14.226658678795294
0.26350000000000001,-14.226551612936642
0.26450000000000001,-14.226504186049748
0.26527777777777023,-14.226497949975734
0.26527777777777778,-14.226497949975734
0.26627777777777778,-14.226517934782571
0.26727777777777778,-14.226558952255845
0.26805555555554794,-14.226599572207403
0.26805555555555555,-14.226599572207403
0.26905555555555555,-14.226657242972351
0.27005555555555555,-14.226716228170091
0.2708333333333256,-14.226760606808856
0.27083333333333331,-14.226760606808856
0.27183333333333332,-14.226813677685769
0.27283333333333332,-14.226860868397139
0.27361111111110337,-14.22689301070413
0.27361111111111114,-14.22689301070413
0.27461111111111114,-14.226928315164963
0.27561111111111114,-14.226957053538698
0.27638888888888097,-14.226975179658753
0.27638888888888885,-14.226975179658753
0.27738888888888885,-14.226993598476053
0.27838888888888885,-14.227007216940004
0.27916666666665874,-14.227014987256991
0.27916666666666667,-14.227014987256991
0.28016666666666667,-14.227021972399424
0.28116666666666668,-14.227026229255669
0.28194444444443645,-14.227028062480064
0.28194444444444444,-14.227028062480064
0.28294444444444444,-14.227028978582824
0.28394444444444444,-14.227028712124042
0.28472222222221411,-14.227027940881765
0.28472222222222221,-14.227027940881765
0.28572222222222221,-14.227026486692049
0.28672222222222221,-14.227024743066471
0.28749999999999182,-14.227023309667832
0.28749999999999998,-14.227023309667832
0.28849999999999998,-14.227021482233967
0.28949999999999998,-14.22701976132908
0.29027777777776953,-14.227018536846575
0.2902777777777778,-14.227018536846575
0.2912777777777778,-14.227017138017519
0.2922777777777778,-14.227015949653792
0.29305555555554724,-14.227015170505297
0.29305555555555557,-14.227015170505297
0.29405555555555557,-14.227014345856798
0.29505555555555557,-14.227013703313567
0.29583333333332501,-14.227013315162189
0.29583333333333339,-14.227013315162189
0.29683333333333339,-14.227012939777532
0.29783333333333339,-14.227012681199277
0.29861111111110267,-14.227012546109542
0.29861111111111116,-14.227012546109542
0.29961111111111116,-14.227012439966863
0.30061111111111116,-14.227012392518963
0.30138888888888038,-14.227012385805748
0.30138888888888893,-14.227012385805748
0.30238888888888893,-14.227012404788519
0.30338888888888893,-14.227012444548507
0.30416666666665804,-14.227012484112128
0.3041666666666667,-14.227012484112128
0.3051666666666667,-14.227012540416236
0.3061666666666667,-14.227012598098666
0.30694444444443575,-14.227012641542339
0.30694444444444446,-14.227012641542339
0.30794444444444447,-14.227012693537349
0.30894444444444447,-14.227012739806925
0.30972222222221341,-14.227012771341347
0.30972222222222223,-14.227012771341347
0.31072222222222223,-14.227012805998054
0.31172222222222223,-14.227012834227692
0.31249999999999112,-14.227012852043684
0.3125,-14.227012852043684
0.3135,-14.227012870159875
0.3145,-14.227012883566633
0.31527777777776883,-14.227012891224211
0.31527777777777777,-14.227012891224211
0.31627777777777777,-14.227012898117842
0.31727777777777777,-14.227012902329705
0.31805555555554654,-14.227012904152557
0.31805555555555559,-14.227012904152557
0.31905555555555559,-14.22701290507783
0.32005555555555559,-14.227012904837833
0.3208333333333242,-14.227012904094614
0.3208333333333333,-14.227012904094614
0.3218333333333333,-14.22701290268143
0.32283333333333331,-14.227012900980577
0.32361111111110191,-14.227012899580032
0.32361111111111113,-14.227012899580032
0.32461111111111113,-14.227012897792013
0.32561111111111113,-14.227012896106565
0.32638888888887962,-14.227012894906441
0.3263888888888889,-14.227012894906441
0.3273888888888889,-14.227012893534518
0.3283888888888889,-14.227012892368224
0.32916666666665728,-14.227012891603213
0.32916666666666666,-14.227012891603213
0.33016666666666666,-14.227012890793
0.33116666666666666,-14.22701289016125
0.33194444444443499,-14.227012889779351
0.33194444444444443,-14.227012889779351
0.33294444444444443,-14.227012889409465
0.33333333333333331,-14.227012889298036
